file,line,class,call_context,text
alrajhi_client/views/widgets/settings_widget.py,157,possible_ui_or_message,setStyleSheet,; color: 
alrajhi_client/views/widgets/settings_widget.py,157,possible_ui_or_message,setStyleSheet,; border: 1px solid 
alrajhi_client/views/widgets/settings_widget.py,157,possible_ui_or_message,setStyleSheet,; font-weight: 700; }\n            QTabBar::tab:selected { background: 
alrajhi_client/views/widgets/settings_widget.py,158,possible_ui_or_message,setStyleSheet,"; color: white; font-weight: 900; }\n            QTableWidget, QTableView { background: "
alrajhi_client/views/widgets/settings_widget.py,159,possible_ui_or_message,setStyleSheet,; alternate-background-color: 
alrajhi_client/views/widgets/settings_widget.py,159,possible_ui_or_message,setStyleSheet,; color: 
alrajhi_client/views/widgets/settings_widget.py,159,possible_ui_or_message,setStyleSheet,; border: 1px solid 
alrajhi_client/views/widgets/settings_widget.py,159,possible_ui_or_message,setStyleSheet,; border-radius: 12px; selection-background-color: 
alrajhi_client/views/widgets/settings_widget.py,159,possible_ui_or_message,setStyleSheet,; selection-color: 
alrajhi_client/views/widgets/settings_widget.py,159,possible_ui_or_message,setStyleSheet,; }\n            QHeaderView::section { background: 
alrajhi_client/views/widgets/settings_widget.py,160,possible_ui_or_message,setStyleSheet,; color: 
alrajhi_client/views/widgets/settings_widget.py,160,possible_ui_or_message,setStyleSheet,; padding: 8px; border: none; font-weight: 800; }\n            QGroupBox#settingsCard { border: 1px solid 
alrajhi_client/views/widgets/settings_widget.py,161,possible_ui_or_message,setStyleSheet,; border-radius: 14px; margin-top: 12px; padding-top: 12px; background: 
alrajhi_client/views/widgets/settings_widget.py,161,possible_ui_or_message,setStyleSheet,; color: 
alrajhi_client/views/widgets/settings_widget.py,161,possible_ui_or_message,setStyleSheet,; font-weight: bold; }\n            QGroupBox#settingsCard::title { subcontrol-origin: margin; right: 14px; padding: 0 8px; color: 
alrajhi_client/views/widgets/settings_widget.py,162,possible_ui_or_message,setStyleSheet,; background: 
alrajhi_client/views/widgets/settings_widget.py,162,possible_ui_or_message,setStyleSheet,; }\n            QLabel#note_warning { background: 
alrajhi_client/views/widgets/settings_widget.py,163,possible_ui_or_message,setStyleSheet,; border: 1px solid 
alrajhi_client/views/widgets/settings_widget.py,163,possible_ui_or_message,setStyleSheet,; color: 
alrajhi_client/views/widgets/settings_widget.py,163,possible_ui_or_message,setStyleSheet,; border-radius: 10px; padding: 10px; }\n            QLabel#note_info { background: 
alrajhi_client/views/widgets/settings_widget.py,164,possible_ui_or_message,setStyleSheet,; border: 1px solid 
alrajhi_client/views/widgets/settings_widget.py,164,possible_ui_or_message,setStyleSheet,; color: 
alrajhi_client/views/widgets/settings_widget.py,164,possible_ui_or_message,setStyleSheet,; border-radius: 10px; padding: 10px; }\n        
alrajhi_client/views/widgets/settings_widget.py,305,possible_ui_or_message,get,"Tajawal, Arial, DejaVu Sans, sans-serif"
alrajhi_client/views/widgets/settings_widget.py,486,likely_ui,setTabText,🎨 
alrajhi_client/views/widgets/settings_widget.py,487,likely_ui,setTabText,🏢 
alrajhi_client/views/widgets/settings_widget.py,488,likely_ui,setTabText,🖨️ 
alrajhi_client/views/widgets/settings_widget.py,489,likely_ui,setTabText,🧾 
alrajhi_client/views/widgets/settings_widget.py,490,likely_ui,setTabText,💰 
alrajhi_client/views/widgets/settings_widget.py,491,likely_ui,setTabText,💱 
alrajhi_client/views/widgets/settings_widget.py,492,likely_ui,setTabText,🌐 
alrajhi_client/views/widgets/settings_widget.py,493,likely_ui,setTabText,💾 
alrajhi_client/views/widgets/settings_widget.py,549,possible_ui_or_message,getOpenFileName,Images (*.png *.jpg *.jpeg *.bmp)
alrajhi_client/views/widgets/settings_widget.py,603,possible_ui_or_message,getSaveFileName,SQLite (*.db)
alrajhi_client/views/widgets/settings_widget.py,611,possible_ui_or_message,getOpenFileName,SQLite (*.db)
alrajhi_client/views/widgets/settings_widget.py,648,other_literal,replace,","
alrajhi_client/views/widgets/settings_widget.py,678,other_literal,setStyleSheet,;
alrajhi_client/views/widgets/settings_widget.py,697,likely_ui,setText,✅ 
alrajhi_client/views/widgets/settings_widget.py,697,likely_ui,setText,⚪ 
alrajhi_client/views/widgets/settings_widget.py,698,other_literal,setStyleSheet,;
alrajhi_client/views/widgets/settings_widget.py,750,possible_ui_or_message,,Refresh the Network Control Center without requiring a restart.
alrajhi_client/views/widgets/settings_widget.py,758,other_literal,setStyleSheet,;
alrajhi_client/views/widgets/settings_widget.py,763,possible_ui_or_message,, | /api/routes: 
alrajhi_client/views/widgets/settings_widget.py,783,other_literal,join, | 
alrajhi_client/views/widgets/settings_widget.py,809,other_literal,,✓
alrajhi_client/views/widgets/settings_widget.py,809,other_literal,,✗
alrajhi_client/views/widgets/settings_widget.py,812,other_literal,, [
alrajhi_client/views/widgets/settings_widget.py,812,other_literal,,] 
alrajhi_client/views/widgets/users_widget.py,148,other_literal,get,#
alrajhi_client/views/widgets/warehouses_widget.py,23,possible_ui_or_message,,Warehouse-1 UI: warehouse master data and read-only item balances.
alrajhi_client/views/widgets/warehouses_widget.py,31,other_literal,apply_modern_widget,🏬 
alrajhi_client/views/widgets/warehouses_widget.py,67,likely_ui,QPushButton,✏️ 
alrajhi_client/views/widgets/warehouses_widget.py,183,other_literal,append,—
alrajhi_client/views/widgets/warehouses_widget.py,184,other_literal,append,—
alrajhi_client/views/widgets/warehouses_widget.py,220,other_literal,append,—
alrajhi_client/views/widgets/warehouses_widget.py,254,other_literal,append,—
alrajhi_client/views/widgets/warehouses_widget.py,333,other_literal,, (
alrajhi_client/views/widgets/warehouses_widget.py,333,other_literal,,—
alrajhi_client/views/widgets/warehouses_widget.py,333,other_literal,,)
alrajhi_client/views/widgets/offline_queue_widget.py,11,possible_ui_or_message,,Pending offline write operations created while the client was disconnected.
alrajhi_client/views/widgets/offline_queue_widget.py,25,other_literal,setStyleSheet,font-size:20px;font-weight:700;
alrajhi_client/views/widgets/offline_queue_widget.py,44,likely_ui,setHorizontalHeaderLabels,#
alrajhi_client/views/widgets/monitoring_widget.py,14,possible_ui_or_message,,"Read-only operations dashboard: API, Offline Queue, Ledger, request log."
alrajhi_client/views/widgets/monitoring_widget.py,29,other_literal,setStyleSheet,font-size:20px;font-weight:700;
alrajhi_client/views/widgets/monitoring_widget.py,74,other_literal,join,", "
alrajhi_client/views/widgets/monitoring_widget.py,75,other_literal,join,", "
alrajhi_client/views/widgets/monitoring_widget.py,86,possible_ui_or_message,_add_row,Offline Queue
alrajhi_client/views/widgets/monitoring_widget.py,86,other_literal,_add_row,pending=
alrajhi_client/views/widgets/monitoring_widget.py,86,other_literal,_add_row,failed_recent=
alrajhi_client/views/widgets/monitoring_widget.py,87,possible_ui_or_message,_add_row,Inventory Ledger
alrajhi_client/views/widgets/monitoring_widget.py,87,possible_ui_or_message,_add_row,not ready
alrajhi_client/views/widgets/monitoring_widget.py,89,possible_ui_or_message,_add_row,Recent API Requests
alrajhi_client/views/widgets/monitoring_widget.py,89,other_literal,_add_row,errors=
alrajhi_client/views/widgets/monitoring_widget.py,92,possible_ui_or_message,_add_row,Local Counts
alrajhi_client/views/widgets/monitoring_widget.py,92,other_literal,_add_row,tables=
alrajhi_client/views/widgets/components/table_toolbar.py,2,possible_ui_or_message,,"Reusable table toolbar for search, actions, and column preferences."
alrajhi_client/views/widgets/components/table_toolbar.py,17,arabic_literal,,العنصر
alrajhi_client/views/widgets/components/table_toolbar.py,17,arabic_literal,,بحث...
alrajhi_client/views/widgets/components/table_toolbar.py,28,likely_ui,QPushButton,➕ إضافة 
alrajhi_client/views/widgets/components/table_toolbar.py,33,likely_ui,QPushButton,✏️ تعديل
alrajhi_client/views/widgets/components/table_toolbar.py,38,likely_ui,QPushButton,🗑 حذف
alrajhi_client/views/widgets/components/table_toolbar.py,51,likely_ui,QPushButton,🧩 الأعمدة
alrajhi_client/views/widgets/components/table_toolbar.py,55,likely_ui,QPushButton,📊 Excel
alrajhi_client/views/widgets/components/table_toolbar.py,59,likely_ui,QPushButton,🖨️ طباعة
alrajhi_client/views/widgets/components/table_toolbar.py,63,likely_ui,QPushButton,🔄 تحديث
alrajhi_client/views/widgets/components/table_toolbar.py,67,likely_ui,QLabel,0 سجل
alrajhi_client/views/widgets/components/table_toolbar.py,115,arabic_literal,,عمود 
alrajhi_client/views/widgets/components/table_toolbar.py,121,likely_ui,addAction,↩️ إعادة ضبط الأعمدة
alrajhi_client/views/widgets/components/table_preferences.py,2,possible_ui_or_message,,Small wrapper around QSettings for table layout persistence.
alrajhi_client/views/widgets/components/status_delegate.py,8,possible_ui_or_message,,Delegate reserved for future cell-level status painting.\n\n    Row-level painting currently happens in GenericTableModel via _severity/_row_status.\n    This delegate keeps table rendering extension centralized without touching widgets.\n    
alrajhi_client/database/dao/category_dao.py,12,possible_ui_or_message,,"Category data access with hierarchy, status, and safe archive semantics."
alrajhi_client/database/dao/category_dao.py,20,arabic_literal,Exception,لا توجد جلسة مستخدم فعالة
alrajhi_client/database/dao/category_dao.py,61,possible_ui_or_message,," AND COALESCE(c.deleted_at, '') = ''"
alrajhi_client/database/dao/category_dao.py,63,possible_ui_or_message,," AND COALESCE(c.is_active, 1) = 1"
alrajhi_client/database/dao/category_dao.py,65,possible_ui_or_message,," AND (c.name LIKE ? OR COALESCE(c.description, '') LIKE ? OR COALESCE(p.name, '') LIKE ?)"
alrajhi_client/database/dao/category_dao.py,66,other_literal,,%
alrajhi_client/database/dao/category_dao.py,66,other_literal,,%
alrajhi_client/database/dao/category_dao.py,68,possible_ui_or_message,," ORDER BY COALESCE(p.name, ''), c.name"
alrajhi_client/database/dao/category_dao.py,82,arabic_literal,,نشط
alrajhi_client/database/dao/category_dao.py,82,arabic_literal,,مؤرشف
alrajhi_client/database/dao/category_dao.py,89,arabic_literal,Exception,اسم التصنيف مطلوب
alrajhi_client/database/dao/category_dao.py,92,arabic_literal,Exception,لا يمكن أن يكون التصنيف أباً لنفسه
alrajhi_client/database/dao/category_dao.py,96,arabic_literal,Exception,التصنيف الأب غير موجود أو مؤرشف
alrajhi_client/database/dao/category_dao.py,101,arabic_literal,Exception,لا يمكن إنشاء حلقة في شجرة التصنيفات
alrajhi_client/database/dao/category_dao.py,112,arabic_literal,Exception,يوجد تصنيف بنفس الاسم ضمن نفس المستوى
alrajhi_client/database/dao/category_dao.py,181,arabic_literal,Exception,لا يمكن حذف التصنيف لوجود مواد مرتبطة به. انقل المواد أولاً أو أرشف التصنيف فقط.
alrajhi_client/database/dao/category_dao.py,184,arabic_literal,Exception,لا يمكن حذف التصنيف لوجود تصنيفات فرعية. انقلها أو أرشفها أولاً.
alrajhi_client/database/dao/customer_dao.py,12,possible_ui_or_message,,Compatibility alias for code that names the collection explicitly.
alrajhi_client/database/dao/expense_dao.py,20,arabic_literal,add,مصروف عام
alrajhi_client/database/dao/manufacturing_dao.py,37,arabic_literal,ValueError, يجب أن تكون أكبر من صفر
alrajhi_client/database/dao/manufacturing_dao.py,43,arabic_literal,ValueError,يجب اختيار المنتج النهائي
alrajhi_client/database/dao/manufacturing_dao.py,44,arabic_literal,_validate_positive_qty,كمية BOM
alrajhi_client/database/dao/manufacturing_dao.py,47,arabic_literal,ValueError,المنتج النهائي غير موجود
alrajhi_client/database/dao/manufacturing_dao.py,48,arabic_literal,,منتج نهائي
alrajhi_client/database/dao/manufacturing_dao.py,49,arabic_literal,ValueError,يجب أن يكون المنتج من نوع منتج نهائي
alrajhi_client/database/dao/manufacturing_dao.py,52,arabic_literal,ValueError,لا يمكن حفظ BOM بدون مكونات
alrajhi_client/database/dao/manufacturing_dao.py,57,arabic_literal,ValueError,يوجد مكون بدون مادة
alrajhi_client/database/dao/manufacturing_dao.py,59,arabic_literal,ValueError,لا يمكن أن يكون المنتج النهائي مكوناً لنفسه
alrajhi_client/database/dao/manufacturing_dao.py,60,arabic_literal,_validate_positive_qty,كمية المكون
alrajhi_client/database/dao/manufacturing_dao.py,63,arabic_literal,ValueError,نسبة الهالك لا يمكن أن تكون سالبة
alrajhi_client/database/dao/manufacturing_dao.py,67,arabic_literal,ValueError,يوجد مكون مكرر في BOM
alrajhi_client/database/dao/manufacturing_dao.py,96,possible_ui_or_message,,Shadow-post local manufacturing effects to Inventory Ledger.
alrajhi_client/database/dao/manufacturing_dao.py,106,arabic_literal,ValueError,فشل تسجيل دفتر المخزون للتصنيع: 
alrajhi_client/database/dao/manufacturing_dao.py,108,arabic_literal,,دفتر مخزون استهلاك إنتاج
alrajhi_client/database/dao/manufacturing_dao.py,114,arabic_literal,,دفتر مخزون إنتاج منتج نهائي
alrajhi_client/database/dao/manufacturing_dao.py,120,arabic_literal,,عكس دفتر مخزون استهلاك إنتاج
alrajhi_client/database/dao/manufacturing_dao.py,126,arabic_literal,,عكس دفتر مخزون إنتاج منتج نهائي
alrajhi_client/database/dao/manufacturing_dao.py,151,possible_ui_or_message,, LIMIT ?
alrajhi_client/database/dao/manufacturing_dao.py,154,possible_ui_or_message,, OFFSET ?
alrajhi_client/database/dao/manufacturing_dao.py,229,arabic_literal,,لا يمكن حذف BOM لوجود أوامر إنتاج نشطة: 
alrajhi_client/database/dao/manufacturing_dao.py,229,other_literal,join,", "
alrajhi_client/database/dao/manufacturing_dao.py,239,arabic_literal,Exception,دورة في BOM: المنتج 
alrajhi_client/database/dao/manufacturing_dao.py,239,arabic_literal,Exception, يظهر مرتين
alrajhi_client/database/dao/manufacturing_dao.py,243,arabic_literal,Exception,المنتج 
alrajhi_client/database/dao/manufacturing_dao.py,243,arabic_literal,Exception, ليس له قائمة مواد (BOM)
alrajhi_client/database/dao/manufacturing_dao.py,248,arabic_literal,,منتج نهائي
alrajhi_client/database/dao/manufacturing_dao.py,332,possible_ui_or_message,, LIMIT ?
alrajhi_client/database/dao/manufacturing_dao.py,335,possible_ui_or_message,, OFFSET ?
alrajhi_client/database/dao/manufacturing_dao.py,368,arabic_literal,_validate_positive_qty,الكمية المخططة
alrajhi_client/database/dao/manufacturing_dao.py,373,arabic_literal,ValueError,لا يمكن إنشاء أمر إنتاج دون BOM صالح يحتوي على مكونات
alrajhi_client/database/dao/manufacturing_dao.py,377,arabic_literal,ValueError,يجب وجود مستودع مواد خام ومستودع منتج نهائي
alrajhi_client/database/dao/manufacturing_dao.py,381,arabic_literal,join,: المطلوب 
alrajhi_client/database/dao/manufacturing_dao.py,381,arabic_literal,join,، المتوفر 
alrajhi_client/database/dao/manufacturing_dao.py,382,arabic_literal,ValueError,لا يمكن إنشاء أمر الإنتاج لعدم كفاية المواد:\n
alrajhi_client/database/dao/manufacturing_dao.py,383,other_literal,strftime,%Y%m%d
alrajhi_client/database/dao/manufacturing_dao.py,417,arabic_literal,,أمر الإنتاج غير موجود
alrajhi_client/database/dao/manufacturing_dao.py,419,arabic_literal,,لا يمكن بدء أمر بحالة 
alrajhi_client/database/dao/manufacturing_dao.py,421,arabic_literal,,الكمية المخططة يجب أن تكون أكبر من صفر
alrajhi_client/database/dao/manufacturing_dao.py,427,arabic_literal,,لا توجد مواد مطلوبة للأمر
alrajhi_client/database/dao/manufacturing_dao.py,431,arabic_literal,,لا يمكن إنشاء حجوزات المواد: 
alrajhi_client/database/dao/manufacturing_dao.py,437,arabic_literal,append,: المطلوب 
alrajhi_client/database/dao/manufacturing_dao.py,437,arabic_literal,append,، المتوفر 
alrajhi_client/database/dao/manufacturing_dao.py,439,arabic_literal,,المواد التالية غير كافية:\n
alrajhi_client/database/dao/manufacturing_dao.py,458,arabic_literal,,أمر الإنتاج غير موجود
alrajhi_client/database/dao/manufacturing_dao.py,460,arabic_literal,,لا يمكن تسجيل استهلاك لأمر بحالة 
alrajhi_client/database/dao/manufacturing_dao.py,463,arabic_literal,,كمية الاستهلاك يجب أن تكون أكبر من صفر
alrajhi_client/database/dao/manufacturing_dao.py,466,arabic_literal,,تكلفة الوحدة لا يمكن أن تكون سالبة
alrajhi_client/database/dao/manufacturing_dao.py,474,arabic_literal,,لا يوجد حجز لهذه المادة في هذا الأمر
alrajhi_client/database/dao/manufacturing_dao.py,479,arabic_literal,,الكمية المستهلكة (
alrajhi_client/database/dao/manufacturing_dao.py,479,arabic_literal,,) تتجاوز المتبقي من الحجز (
alrajhi_client/database/dao/manufacturing_dao.py,479,other_literal,,)
alrajhi_client/database/dao/manufacturing_dao.py,482,arabic_literal,,المخزون غير كافٍ. المطلوب 
alrajhi_client/database/dao/manufacturing_dao.py,482,arabic_literal,,، المتوفر 
alrajhi_client/database/dao/manufacturing_dao.py,495,arabic_literal,_record_warehouse_movement,استهلاك مواد أمر إنتاج
alrajhi_client/database/dao/manufacturing_dao.py,505,arabic_literal,,أمر الإنتاج غير موجود
alrajhi_client/database/dao/manufacturing_dao.py,507,arabic_literal,,لا يمكن إتمام أمر بحالة 
alrajhi_client/database/dao/manufacturing_dao.py,510,arabic_literal,,كمية الإنتاج يجب أن تكون أكبر من صفر
alrajhi_client/database/dao/manufacturing_dao.py,513,arabic_literal,,لا توجد حجوزات مواد لهذا الأمر
alrajhi_client/database/dao/manufacturing_dao.py,517,arabic_literal,,لم يتم استهلاك كامل كمية المادة 
alrajhi_client/database/dao/manufacturing_dao.py,517,arabic_literal,,. المتبقي: 
alrajhi_client/database/dao/manufacturing_dao.py,520,arabic_literal,,لا يمكن إتمام الإنتاج دون تسجيل استهلاك مواد
alrajhi_client/database/dao/manufacturing_dao.py,523,arabic_literal,,تكلفة الإنتاج يجب أن تكون أكبر من صفر
alrajhi_client/database/dao/manufacturing_dao.py,532,arabic_literal,_record_warehouse_movement,إدخال منتج نهائي من أمر إنتاج
alrajhi_client/database/dao/manufacturing_dao.py,540,arabic_literal,_create_journal_entry,إتمام أمر إنتاج 
alrajhi_client/database/dao/manufacturing_dao.py,558,arabic_literal,,أمر الإنتاج غير موجود
alrajhi_client/database/dao/manufacturing_dao.py,560,arabic_literal,,لا يمكن حذف أمر بحالة 
alrajhi_client/database/dao/manufacturing_dao.py,642,arabic_literal,execute,عكس قيد رقم 
alrajhi_client/database/dao/manufacturing_dao.py,710,arabic_literal,,BOM غير موجود
alrajhi_client/database/dao/manufacturing_dao.py,716,arabic_literal,,لا يمكن تعديل BOM لوجود أوامر إنتاج نشطة: 
alrajhi_client/database/dao/manufacturing_dao.py,716,other_literal,join,", "
alrajhi_client/database/dao/manufacturing_dao.py,725,arabic_literal,,الاستهلاك غير موجود
alrajhi_client/database/dao/manufacturing_dao.py,729,arabic_literal,,أمر الإنتاج غير موجود
alrajhi_client/database/dao/manufacturing_dao.py,731,arabic_literal,,لا يمكن حذف استهلاك من أمر 
alrajhi_client/database/dao/manufacturing_dao.py,740,arabic_literal,_record_warehouse_movement,عكس استهلاك مادة إنتاج
alrajhi_client/database/dao/manufacturing_dao.py,751,arabic_literal,,الإنتاج غير موجود
alrajhi_client/database/dao/manufacturing_dao.py,755,arabic_literal,,أمر الإنتاج غير موجود
alrajhi_client/database/dao/manufacturing_dao.py,757,arabic_literal,,لا يمكن حذف مخرج من أمر مكتمل؛ استخدم التراجع عن الإنتاج بالكامل
alrajhi_client/database/dao/manufacturing_dao.py,759,arabic_literal,,لا يمكن حذف إنتاج من أمر 
alrajhi_client/database/dao/manufacturing_dao.py,763,arabic_literal,,لا يمكن حذف الإنتاج لأن مخزون المنتج سيصبح سالباً. المتوفر 
alrajhi_client/database/dao/manufacturing_dao.py,763,arabic_literal,,، المطلوب عكسه 
alrajhi_client/database/dao/manufacturing_dao.py,766,arabic_literal,_record_warehouse_movement,عكس مخرج إنتاج
alrajhi_client/database/dao/manufacturing_dao.py,779,arabic_literal,,أمر الإنتاج غير موجود
alrajhi_client/database/dao/manufacturing_dao.py,781,arabic_literal,,لا يمكن التراجع عن أمر 
alrajhi_client/database/dao/manufacturing_dao.py,787,arabic_literal,,لا يمكن التراجع لأن مخزون المنتج 
alrajhi_client/database/dao/manufacturing_dao.py,787,arabic_literal,, سيصبح سالباً. المتوفر 
alrajhi_client/database/dao/manufacturing_dao.py,787,arabic_literal,,، المطلوب عكسه 
alrajhi_client/database/dao/manufacturing_dao.py,797,arabic_literal,_record_warehouse_movement,عكس استهلاك أمر إنتاج
alrajhi_client/database/dao/manufacturing_dao.py,803,arabic_literal,_record_warehouse_movement,عكس مخرج أمر إنتاج
alrajhi_client/database/dao/manufacturing_dao.py,809,arabic_literal,,تم التراجع عن أمر الإنتاج بالكامل
alrajhi_client/database/dao/manufacturing_dao.py,812,arabic_literal,,حدث خطأ أثناء التراجع: 
alrajhi_client/database/dao/reporting_dao.py,38,other_literal,, >= ?
alrajhi_client/database/dao/reporting_dao.py,41,other_literal,, <= ?
alrajhi_client/database/dao/reporting_dao.py,87,possible_ui_or_message,join, UNION ALL 
alrajhi_client/database/dao/reporting_dao.py,87,possible_ui_or_message,execute," ORDER BY date, source_id"
alrajhi_client/database/dao/reporting_dao.py,136,possible_ui_or_message,execute," AS name, phone, CAST(balance AS TEXT) AS balance FROM "
alrajhi_client/database/dao/reporting_dao.py,136,possible_ui_or_message,execute, WHERE user_id=?
alrajhi_client/database/dao/reporting_dao.py,195,arabic_literal,,الصندوق
alrajhi_client/database/dao/reporting_dao.py,196,arabic_literal,,الذمم المدينة
alrajhi_client/database/dao/reporting_dao.py,197,arabic_literal,,الذمم الدائنة
alrajhi_client/database/dao/reporting_dao.py,198,arabic_literal,,المبيعات
alrajhi_client/database/dao/reporting_dao.py,199,arabic_literal,,مرتجعات المبيعات
alrajhi_client/database/dao/reporting_dao.py,200,arabic_literal,,المشتريات
alrajhi_client/database/dao/reporting_dao.py,201,arabic_literal,,مرتجعات المشتريات
alrajhi_client/database/dao/reporting_dao.py,202,arabic_literal,,المصاريف
alrajhi_client/database/dao/supplier_dao.py,12,possible_ui_or_message,,Compatibility alias for code that names the collection explicitly.
alrajhi_client/database/dao/inventory_ledger_dao.py,2,possible_ui_or_message,,Append-only inventory ledger DAO.\n\nPhase 22 introduces this DAO as a non-destructive parallel ledger. It does not\nreplace legacy inventory_movements or item_warehouse_balances yet.\n
alrajhi_client/database/dao/inventory_ledger_dao.py,25,possible_ui_or_message,append,AND item_id = ?
alrajhi_client/database/dao/inventory_ledger_dao.py,28,possible_ui_or_message,append,AND warehouse_id = ?
alrajhi_client/database/dao/inventory_ledger_dao.py,31,possible_ui_or_message,append,AND reference_type = ?
alrajhi_client/database/dao/inventory_ledger_dao.py,34,possible_ui_or_message,append,AND reference_id = ?
alrajhi_client/database/dao/inventory_ledger_dao.py,36,possible_ui_or_message,append,"ORDER BY movement_date DESC, id DESC LIMIT ?"
alrajhi_client/database/dao/inventory_ledger_dao.py,48,possible_ui_or_message,ValueError,"direction must be one of: in, out, neutral"
alrajhi_client/database/dao/inventory_ledger_dao.py,78,possible_ui_or_message,append,AND warehouse_id=?
alrajhi_client/database/dao/inventory_ledger_dao.py,85,possible_ui_or_message,,Diagnostic-only comparison between operational stock and shadow ledger.\n\n        Returns mismatches for two scopes:\n        - item: items.quantity versus all ledger entries for the item.\n        - warehouse: item_warehouse_balances.quantity versus ledger entries for\n          the same item/warehouse.\n        
alrajhi_client/database/dao/inventory_ledger_dao.py,113,possible_ui_or_message,append,AND i.id=?
alrajhi_client/database/dao/inventory_ledger_dao.py,115,possible_ui_or_message,append,"GROUP BY i.id, i.name, i.quantity ORDER BY i.name"
alrajhi_client/database/dao/inventory_ledger_dao.py,148,possible_ui_or_message,append,AND b.item_id=?
alrajhi_client/database/dao/inventory_ledger_dao.py,151,possible_ui_or_message,append,AND b.warehouse_id=?
alrajhi_client/database/dao/inventory_ledger_dao.py,153,possible_ui_or_message,append,"GROUP BY b.item_id, i.name, b.warehouse_id, w.name, b.quantity ORDER BY i.name, w.name"
alrajhi_client/database/dao/inventory_ledger_dao.py,176,possible_ui_or_message,,Phase 27 compares operational stock with the shadow ledger; it does not change stock.
alrajhi_client/database/dao/inventory_ledger_dao.py,181,possible_ui_or_message,,Dual-read operational stock and shadow ledger balances.\n\n        Phase 31 diagnostic-only. It returns both values side by side and never\n        changes stock quantities. This is a preparatory step before any future\n        authoritative-ledger switch.\n        
alrajhi_client/database/dao/inventory_ledger_dao.py,210,possible_ui_or_message,append,AND i.id=?
alrajhi_client/database/dao/inventory_ledger_dao.py,212,possible_ui_or_message,append,"GROUP BY i.id, i.name, i.quantity ORDER BY i.name"
alrajhi_client/database/dao/inventory_ledger_dao.py,250,possible_ui_or_message,append,AND b.item_id=?
alrajhi_client/database/dao/inventory_ledger_dao.py,253,possible_ui_or_message,append,AND b.warehouse_id=?
alrajhi_client/database/dao/inventory_ledger_dao.py,255,possible_ui_or_message,append,"GROUP BY b.item_id, i.name, b.warehouse_id, w.name, b.quantity ORDER BY i.name, w.name"
alrajhi_client/database/dao/inventory_ledger_dao.py,287,possible_ui_or_message,,Phase 31 reads operational stock and ledger balances side by side; it does not change stock.
alrajhi_client/database/dao/inventory_ledger_dao.py,292,possible_ui_or_message,,Backfill shadow ledger from legacy inventory_movements.\n\n        Phase 28 is migration-preparation only. It creates item-level ledger rows\n        with warehouse_id=NULL and source_table='inventory_movements'. The method\n        is idempotent by default: existing ledger rows for the same source row are\n        skipped unless clear_existing=True is explicitly requested.\n        
alrajhi_client/database/dao/inventory_ledger_dao.py,306,possible_ui_or_message,, AND item_id=?
alrajhi_client/database/dao/inventory_ledger_dao.py,316,possible_ui_or_message,append,AND item_id=?
alrajhi_client/database/dao/inventory_ledger_dao.py,318,possible_ui_or_message,append,ORDER BY id
alrajhi_client/database/dao/inventory_ledger_dao.py,346,possible_ui_or_message,,Phase 28 legacy inventory movement backfill
alrajhi_client/database/dao/inventory_ledger_dao.py,365,possible_ui_or_message,,Phase 28 backfills item-level shadow ledger rows only; it does not change stock quantities.
alrajhi_client/database/dao/inventory_ledger_dao.py,371,possible_ui_or_message,,"Backfill warehouse-level shadow ledger from legacy warehouse_movements.\n\n        Phase 29 is migration-preparation only. It creates warehouse-level ledger\n        rows with source_table='warehouse_movements'. Quantities in\n        warehouse_movements are signed, so ledger stores the absolute quantity\n        and derives direction from the sign.\n        "
alrajhi_client/database/dao/inventory_ledger_dao.py,385,possible_ui_or_message,, AND item_id=?
alrajhi_client/database/dao/inventory_ledger_dao.py,388,possible_ui_or_message,, AND warehouse_id=?
alrajhi_client/database/dao/inventory_ledger_dao.py,399,possible_ui_or_message,append,AND item_id=?
alrajhi_client/database/dao/inventory_ledger_dao.py,402,possible_ui_or_message,append,AND warehouse_id=?
alrajhi_client/database/dao/inventory_ledger_dao.py,404,possible_ui_or_message,append,ORDER BY id
alrajhi_client/database/dao/inventory_ledger_dao.py,436,possible_ui_or_message,,Phase 29 legacy warehouse movement backfill
alrajhi_client/database/dao/inventory_ledger_dao.py,455,possible_ui_or_message,,Phase 29 backfills warehouse-level shadow ledger rows only; it does not change stock quantities.
alrajhi_client/database/dao/inventory_ledger_dao.py,461,possible_ui_or_message,,"Run all supported non-destructive ledger backfills.\n\n        Transfers are already represented by warehouse_movements as transfer_out /\n        transfer_in rows, so this method does not create separate transfer rows\n        from warehouse_transfers to avoid double posting.\n        "
alrajhi_client/database/dao/inventory_ledger_dao.py,489,possible_ui_or_message,,Phase 29 backfills item-level and warehouse-level shadow ledger rows only. Transfers are covered through warehouse_movements.
alrajhi_client/database/dao/inventory_ledger_dao.py,494,possible_ui_or_message,,Return ledger aggregate balances without changing stock.\n\n        Phase 30 diagnostic-only snapshot.  It is intentionally read-only and\n        is used to decide whether the shadow ledger is ready to become the\n        authoritative stock source in a later phase.\n        
alrajhi_client/database/dao/inventory_ledger_dao.py,515,possible_ui_or_message,append,AND l.item_id=?
alrajhi_client/database/dao/inventory_ledger_dao.py,518,possible_ui_or_message,append,AND l.warehouse_id=?
